run_id,chem_id,section_no,source,roundtrip,edit_similarity,chrf,ok
run-1,017600,15,"산업안전보건법에 의한 규제: 해당없음
화학물질관리법에 의한 규제: 해당없음
화학물질의 등록 및 평가 등에 관한 법률 규제: 기존화학물질
위험물안전관리법에 의한 규제: 해당없음
폐기물관리법에 의한 규제: 해당없음
국내규제: 해당없음
기타 국내 규제: 해당없음
미국관리정보(OSHA 규정): 해당없음
미국관리정보(CERCLA 규정): 해당없음
미국관리정보(EPCRA 302 규정): 해당없음
미국관리정보(EPCRA 304 규정): 해당없음
미국관리정보(EPCRA 313 규정): 해당없음
미국관리정보(로테르담협약물질): 해당없음
미국관리정보(스톡홀름협약물질): 해당없음
미국관리정보(몬트리올의정서물질): 해당없음
EU 분류정보(확정분류결과): 해당없음
EU 분류정보(위험문구): 해당없음
EU 분류정보(안전문구): 해당없음","산업안전보건법에 의한 규제: 해당없음
화학물질관리법에 의한 규제: 해당없음
화학물질의 등록 및 평가 등에 관한 법률 규제: 기존화학물질
위험물안전관리법에 의한 규제: 해당없음
폐기물관리법에 의한 규제: 해당없음
국내규제: 해당없음
기타 국내 규제: 해당없음
미국관리정보(OSHA 규정): 해당없음
미국관리정보(CERCLA 규정): 해당없음
미국관리정보(EPCRA 302 규정): 해당없음
미국관리정보(EPCRA 304 규정): 해당없음
미국관리정보(EPCRA 313 규정): 해당없음
미국관리정보(로테르담협약물질): 해당없음
미국관리정보(스톡홀름협약물질): 해당없음
미국관리정보(몬트리올의정서물질): 해당없음
EU 분류정보(확정분류결과): 해당없음
EU 분류정보(위험문구): 해당없음
EU 분류정보(안전문구): 해당없음",1.000000,1.000000,True
run-1,005971,14,"유엔번호(UN No.): UN 운송위험물질 분류정보가 없음
적정선적명: 3-[2-(아세틸옥시)-5-(1,1,3,3,-테트라메틸부틸)페닐]-5-(1,1,3,3,-테트라메틸부틸)-2(3H)-벤조퓨라논 (CAS No. 216698-07-6)
운송에서의 위험성 등급: 해당없음
용기등급: 해당없음
해양오염물질: 자료없음
화재시 비상조치: 해당없음
유출시 비상조치: 해당없음","유엔번호(UN No.): UN 운송위험물질 분류정보가 없음
적정선적명: 3-[2-(아세틸옥시)-5-(1,1,3,3,-테트라메틸부틸)페닐]-5-(1,1,3,3,-테트라메틸부틸)-2(3H)-벤조퓨라논 (CAS No. 216698-07-6)
운송에서의 위험성 등급: 해당없음
용기등급: 해당없음
해양오염물질: 자료없음
화재시 비상조치: 해당없음
유출시 비상조치: 해당없음",1.000000,1.000000,True
run-1,039678,14,"유엔번호(UN No.): UN 운송위험물질 분류정보가 없음
적정선적명: 해당없음
운송에서의 위험성 등급: 해당없음
용기등급: 해당없음
해양오염물질: 자료없음
화재시 비상조치: 해당없음
유출시 비상조치: 해당없음","유엔번호(UN No.): UN 운송위험물질 분류정보가 없음
적정선적명: 해당없음
운송에서의 위험성 등급: 해당없음
용기등급: 해당없음
해양오염물질: 자료없음
화재시 비상조치: 해당없음
유출시 비상조치: 해당없음",1.000000,1.000000,True
run-1,021495,2,"유해성·위험성 분류: 피부 부식성/피부 자극성 : 구분2|심한 눈 손상성/눈 자극성 : 구분2|급성 수생환경 유해성 : 구분1
그림문자: GHS07.gif|GHS09.gif
신호어: 경고
유해·위험문구: H315 : 피부에 자극을 일으킴|H319 : 눈에 심한 자극을 일으킴|H400 : 수생생물에 매우 유독함
예방: P264 : 취급 후에는…을(를)철저히 씻으시오.|P273 : 환경으로 배출하지 마시오.|P280 : 보호장갑/보호의/보안경/안면보호구를(을)착용하시오.
대응: P302+P352 : 피부에 묻으면:다량의 물/…(으)로 씻으시오.|P305+P351+P338 : 눈에 묻으면:몇 분간 물로 조심해서 씻으시오.가능하면 콘택트렌즈를 제거하시오.계속 씻으시오.|P321 : …처치를 하시오.|P332+P313 : 피부 자극이 나타나면:의학적인 조치/조언을 받으시오.|P337+P313 : 눈에 자극이 지속되면:의학적인 조치/조언을 받으시오.|P362+P364 : 오염된 의류를 벗고 다시 사용 전 세척하시오.|P391 : 누출물을 모으시오.
저장: 자료없음
폐기: P501 : 폐기물 관련 법령에 따라 내용물/용기를 폐기하시오
유해성·위험성 분류기준에 포함되지 않는 기타 유해성·위험성(예. 분진폭발 위험성): 자료없음","유해성·위험성 분류: 피부 부식성/피부 자극성 : 구분2|심한 눈 손상성/눈 자극성 : 구분2|급성 수생환경 유해성 : 구분1
그림문자: GHS07.gif|GHS09.gif
신호어: 경고
유해·위험문구: H315 : 피부에 자극을 일으킴|H319 : 눈에 심한 자극을 일으킴|H400 : 수생생물에 매우 유독함
예방: P264 : 취급 후에는…을(를)철저히 씻으시오.|P273 : 환경으로 배출하지 마시오.|P280 : 보호장갑/보호의/보안경/안면보호구를(을)착용하시오.
대응: P302+P352 : 피부에 묻으면:다량의 물/…(으)로 씻으시오.|P305+P351+P338 : 눈에 묻으면:몇 분간 물로 조심해서 씻으시오.가능하면 콘택트렌즈를 제거하시오.계속 씻으시오.|P321 : …처치를 하시오.|P332+P313 : 피부 자극이 나타나면:의학적인 조치/조언을 받으시오.|P337+P313 : 눈에 자극이 지속되면:의학적인 조치/조언을 받으시오.|P362+P364 : 오염된 의류를 벗고 다시 사용 전 세척하시오.|P391 : 누출물을 모으시오.
저장: 자료없음
폐기: P501 : 폐기물 관련 법령에 따라 내용물/용기를 폐기하시오
유해성·위험성 분류기준에 포함되지 않는 기타 유해성·위험성(예. 분진폭발 위험성): 자료없음",1.000000,1.000000,True
run-1,036452,12,"어류: 자료없음
갑각류: 자료없음
조류: 자료없음
잔류성: 자료없음
분해성: 자료없음
농축성: 자료없음
생분해성: 자료없음
토양이동성: 자료없음
기타 유해 영향: 자료없음","어류: 자료없음
갑각류: 자료없음
조류: 자료없음
잔류성: 자료없음
분해성: 자료없음
농축성: 자료없음
생분해성: 자료없음
토양이동성: 자료없음
기타 유해 영향: 자료없음",1.000000,1.000000,True
run-1,034481,7,"안전취급요령: 자료없음
안전한 저장방법: 자료없음","안전취급요령: 자료없음
안전한 저장방법: 자료없음",1.000000,1.000000,True
run-1,024469,8,"국내규정: |자료없음
ACGIH 규정: 자료없음
생물학적 노출기준: 자료없음
기타 노출기준: 자료없음
적절한 공학적 관리: 자료없음
호흡기 보호: |노출되는 물질의 물리화학적 특성에 맞는 산업안전보건공단의 인증을 필한 호흡용 보호구를 착용 하시오|-안면부 여과식 방진마스크 또는 공기여과식 방진마스크(고효율미립자여과재)또는 전동팬 부착 방진마스크(분진, 미스트, 흄용 여과재)|기체/액체물질의 경우 다음과 같은 호흡기 보호구가 권고됨 
-격리식 전면형 방독마스크(유기화합물용(산성가스인 경우 산성가스용)) 또는 격리식 반면형 방독마스크(유기화합물용(산성가스인 경우 산성가스용)) 또는 직결식 전면형 방독 마스크(유기화합물용(산성가스인 경우 산성가스용)) 또는 반면형 방독 마스크(유기화합물용(산성가스인 경우 산성가스용)) 또는 전동식 방독마스크|산소가 부족한 경우(&amp;lt;19.6%), 송기마스크, 혹은 자급식 호흡보호구를 착용하시오
눈 보호: 자료없음
손 보호: 자료없음
신체 보호: 자료없음","국내규정: |자료없음
ACGIH 규정: 자료없음
생물학적 노출기준: 자료없음
기타 노출기준: 자료없음
적절한 공학적 관리: 자료없음
호흡기 보호: |노출되는 물질의 물리화학적 특성에 맞는 산업안전보건공단의 인증을 필한 호흡용 보호구를 착용 하시오|-안면부 여과식 방진마스크 또는 공기여과식 방진마스크(고효율미립자여과재)또는 전동팬 부착 방진마스크(분진, 미스트, 흄용 여과재)|기체/액체물질의 경우 다음과 같은 호흡기 보호구가 권고됨 
-격리식 전면형 방독마스크(유기화합물용(산성가스인 경우 산성가스용)) 또는 격리식 반면형 방독마스크(유기화합물용(산성가스인 경우 산성가스용)) 또는 직결식 전면형 방독 마스크(유기화합물용(산성가스인 경우 산성가스용)) 또는 반면형 방독 마스크(유기화합물용(산성가스인 경우 산성가스용)) 또는 전동식 방독마스크|산소가 부족한 경우(&amp;lt;19.6%), 송기마스크, 혹은 자급식 호흡보호구를 착용하시오
눈 보호: 자료없음
손 보호: 자료없음
신체 보호: 자료없음",1.000000,1.000000,True
run-1,428357,6,"인체를 보호하기 위해 필요한 조치사항 및 보호구: 모든 점화원을 제거하시오|위험하지 않다면 누출을 멈추시오|피해야할 물질 및 조건에 유의하시오|오염지역을 환기하시오|노출물을 만지거나 걸어다니지 마시오|분진 형성을 방지하시오|적정한 공기(산소 농도 18~23.5%)가 확보될 때까지 공기호흡기 또는 송기마스크 등 적절한 보호구가 없는 상태에서 해당 공간으로 진입하지 마시오.
환경을 보호하기 위해 필요한 조치사항: 수로, 하수구, 지하실, 밀폐공간으로의 유입을 방지하시오
정화 또는 제거 방법: 소량 누출시 다량의 물로 오염지역을 씻어내시오|소량 누출시 모래, 비가연성 물질로 흡수하고 용기에 담으시오|다량 누출시 액체 누출물 멀리 도랑을 만드시오|청결한 삽으로 누출물을 깨끗하고 건조한 용기에 담고 느슨하게 닫은 뒤 용기를 누출지역으로부터 옮기시오|분말 누출시 플라스틱 시트로 덮어 확산을 막고 건조한 상태로 유지하시오","인체를 보호하기 위해 필요한 조치사항 및 보호구: 모든 점화원을 제거하시오|위험하지 않다면 누출을 멈추시오|피해야할 물질 및 조건에 유의하시오|오염지역을 환기하시오|노출물을 만지거나 걸어다니지 마시오|분진 형성을 방지하시오|적정한 공기(산소 농도 18~23.5%)가 확보될 때까지 공기호흡기 또는 송기마스크 등 적절한 보호구가 없는 상태에서 해당 공간으로 진입하지 마시오.
환경을 보호하기 위해 필요한 조치사항: 수로, 하수구, 지하실, 밀폐공간으로의 유입을 방지하시오
정화 또는 제거 방법: 소량 누출시 다량의 물로 오염지역을 씻어내시오|소량 누출시 모래, 비가연성 물질로 흡수하고 용기에 담으시오|다량 누출시 액체 누출물 멀리 도랑을 만드시오|청결한 삽으로 누출물을 깨끗하고 건조한 용기에 담고 느슨하게 닫은 뒤 용기를 누출지역으로부터 옮기시오|분말 누출시 플라스틱 시트로 더.어 확산을 막고 건조한 상태로 유지하시오",0.995643,0.991866,False
run-1,031447,4,"눈에 들어갔을 때: 긴급 의료조치를 받으시오
피부에 접촉했을 때: 긴급 의료조치를 받으시오|피부에 얼어붙은 옷은 제거하기전 해동하시오|화상의 경우 즉시 찬물로 가능한 오래 해당부위를 식히고, 피부에 들러붙은 옷은 제거하지 마시오|액화가스에 접촉한 경우 미지근한 물로 해당 부위를 녹이시오|가스 또는 액화 가스와 접촉 시 화상, 심각한 상해, 동상을 유발할 수 있음
흡입했을 때: 신선한 공기가 있는 곳으로 옮기시오|호흡하지 않는 경우 인공호흡을 실시하시오|호흡이 힘들 경우 산소를 공급하시오|따뜻하게 하고 안정되게 해주시오|노출되거나 노출이 우려되면 의학적인 조치·조언을 구하시오.
먹었을 때: 노출되거나 노출이 우려되면 의학적인 조치·조언을 구하시오.
기타 의사의 주의사항: 폭로시 의료진에게 연락하고 추적조사 등의 특별한 응급조치를 취하시오.|의료인력이 해당물질에 대해 인지하고 보호조치를 취하도록 하시오","눈에 들어갔을 때: 긴급 의료조치를 받으시오
피부에 접촉했을 때: 긴급 의료조치를 받으시오|피부에 얼어붙은 옷은 제거하기전 해동하시오|화상의 경우 즉시 찬물로 가능한 오래 해당부위를 식히고, 피부에 들러붙은 옷은 제거하지 마시오|액화가스에 접촉한 경우 미지근한 물로 해당 부위를 녹이시오|가스 또는 액화 가스와 접촉 시 화상, 심각한 상해, 동상을 유발할 수 있음
흡입했을 때: 신선한 공기가 있는 곳으로 옮기시오|호흡하지 않는 경우 인공호흡을 실시하시오|호흡이 힘들 경우 산소를 공급하시오|따뜻하게 하고 안정되게 해주시오|노출되거나 노출이 우려되면 의학적인 조치·조언을 구하시오.
먹었을 때: 노출되거나 노출이 우려되면 의학적인 조치·조언을 구하시오.
기타 의사의 주의사항: 폭로시 의료진에게 연락하고 추적조사 등의 특별한 응급조치를 취하시오.|의료인력이 해당물질에 대해 인지하고 보호조치를 취하도록 하시오",1.000000,1.000000,True
run-1,020651,16,"자료의 출처: 자료없음
최초작성일자: 자료없음
개정횟수: 자료없음
최종 개정일자: 자료없음
기타: 자료없음","자료의 출처: 자료없음
최초작성일자: 자료없음
개정횟수: 자료없음
최종 개정일자: 자료없음
기타: 자료없음",1.000000,1.000000,True
run-1,041942,3,"물질명: Sodium docosanoate
CAS 번호: 5331-77-1
함유량(%): 100%","물질명: Sodium ⠴피니⠎⠁⠝⠕⠁⠞ㅁ
CAS 번호: 5331-77-1
함유량(%): 100%",0.796296,0.739342,False
run-1,005363,2,"유해성·위험성 분류: 자료없음
그림문자: 자료없음
신호어: 자료없음
유해·위험문구: 자료없음
예방: 자료없음
대응: 자료없음
저장: 자료없음
폐기: 자료없음
유해성·위험성 분류기준에 포함되지 않는 기타 유해성·위험성(예. 분진폭발 위험성): 자료없음","유해성·위험성 분류: 자료없음
그림문자: 자료없음
신호어: 자료없음
유해·위험문구: 자료없음
예방: 자료없음
대응: 자료없음
저장: 자료없음
폐기: 자료없음
유해성·위험성 분류기준에 포함되지 않는 기타 유해성·위험성(예. 분진폭발 위험성): 자료없음",1.000000,1.000000,True
run-1,008502,6,"인체를 보호하기 위해 필요한 조치사항 및 보호구: 자료없음
환경을 보호하기 위해 필요한 조치사항: 자료없음
정화 또는 제거 방법: 자료없음","인체를 보호하기 위해 필요한 조치사항 및 보호구: 자료없음
환경을 보호하기 위해 필요한 조치사항: 자료없음
정화 또는 제거 방법: 자료없음",1.000000,1.000000,True
run-1,035583,8,"국내규정: |TWA : 2.5mg/m3(Fluorides, as F)
ACGIH 규정: TWA   2.5 ㎎/㎥※ (Fluorides, as F)
생물학적 노출기준: |3 mg/g creatinine (Prior to shift, Fluorides in urine), 10 mg/g creatinine (End of shift, Fluorides in urine)
기타 노출기준: 자료없음
적절한 공학적 관리: |공정격리, 국소배기를 사용하거나 공기수준을 노출기준 이하로 유지하시오
호흡기 보호: (Fluorides, as F)|노출되는 물질의 물리화학적 특성에 맞는 한국산업안전보건공단의 인증을 필한 호흡용 보호구를 착용하시오
눈 보호: 자료없음
손 보호: |화학물질의 물리적 및 화학적 특성을 고려하여 적절한 재질의 보호장갑을 착용하시오
신체 보호: |화학물질의 물리적 및 화학적 특성을 고려하여 적절한 재질의 보호의복을 착용하시오","국내규정: |TWA : 2.5mg/m3(Fluorid머, as F)
ACGIH 규정: TWA   2.5 ㎎/㎥※ (Fluorid머, as F)
생물학적 노출기준: |3 mg/g creat데데ㅁ (Prior to shift, Fluorid머 ⠴데 urine), 10 mg/g creat데데ㅁ (End of shift, Fluorid머 ⠴데 urine)
기타 노출기준: 자료없음
적절한 공학적 관리: |공정격리, 국소배기를 사용하거나 공기수준을 노출기준 이하로 유지하시오
호흡기 보호: (Fluorid머, as F)|노출되는 물질의 물리화학적 특성에 맞는 한국산업안전보건공단의 인증을 필한 호흡용 보호구를 착용하시오
눈 보호: 자료없음
손 보호: |화학물질의 물리적 및 화학적 특성을 고려하여 적절한 재질의 보호장갑을 착용하시오
신체 보호: |화학물질의 물리적 및 화학적 특성을 고려하여 적절한 재질의 보호의복을 착용하시오",0.948608,0.910497,False
run-1,029434,9,"외관: 자료없음
성상: 자료없음   |   ※출처 : 자료없음
색상: 자료없음
냄새: 자료없음
냄새역치: 자료없음
pH: 자료없음
녹는점/어는점: 자료없음
초기 끓는점과 끓는점 범위: 자료없음
인화점: 자료없음
증발속도: 자료없음
인화성(고체, 기체): 자료없음
인화 또는 폭발 범위의 상한/하한: 자료없음
증기압: 자료없음
용해도: 자료없음
증기밀도: 자료없음
비중: 자료없음
n-옥탄올/물분배계수 (Kow): 자료없음
자연발화온도: 자료없음
분해온도: 자료없음
점도: 자료없음
분자량: 자료없음","외관: 자료없음
성상: 자료없음   |   ※출처 : 자료없음
색상: 자료없음
냄새: 자료없음
냄새역치: 자료없음
pH: 자료없음
녹는점/어는점: 자료없음
초기 끓는점과 끓는점 범위: 자료없음
인화점: 자료없음
증발속도: 자료없음
인화성(고체, 기체): 자료없음
인화 또는 폭발 범위의 상한/하한: 자료없음
증기압: 자료없음
용해도: 자료없음
증기밀도: 자료없음
비중: 자료없음
n-옥탄올/물분배계수 (Kow): 자료없음
자연발화온도: 자료없음
분해온도: 자료없음
점도: 자료없음
분자량: 자료없음",1.000000,1.000000,True
run-1,011794,5,"적절한(부적절한) 소화제: 자료없음
화학물질로부터 생기는 특정 유해성: 자료없음
화재진압시 착용할 보호구 및 예방조치: 자료없음","적절한(부적절한) 소화제: 자료없음
화학물질로부터 생기는 특정 유해성: 자료없음
화재진압시 착용할 보호구 및 예방조치: 자료없음",1.000000,1.000000,True
run-1,024370,10,"화학적 안정성 및 유해 반응의 가능성: 자료없음
피해야 할 조건: 자료없음
피해야 할 물질: 자료없음
분해시 생성되는 유해물질: 자료없음","화학적 안정성 및 유해 반응의 가능성: 자료없음
피해야 할 조건: 자료없음
피해야 할 물질: 자료없음
분해시 생성되는 유해물질: 자료없음",1.000000,1.000000,True
run-1,010872,2,"유해성·위험성 분류: 심한 눈 손상성/눈 자극성 : 구분2
그림문자: GHS07.gif
신호어: 경고
유해·위험문구: H319 : 눈에 심한 자극을 일으킴
예방: P264 : 취급 후에는…을(를)철저히 씻으시오.|P280 : 보호장갑/보호의/보안경/안면보호구를(을)착용하시오.
대응: P305+P351+P338 : 눈에 묻으면:몇 분간 물로 조심해서 씻으시오.가능하면 콘택트렌즈를 제거하시오.계속 씻으시오.|P337+P313 : 눈에 자극이 지속되면:의학적인 조치/조언을 받으시오.
저장: 자료없음
폐기: 자료없음
유해성·위험성 분류기준에 포함되지 않는 기타 유해성·위험성(예. 분진폭발 위험성): 자료없음","유해성·위험성 분류: 심한 눈 손상성/눈 자극성 : 구분2
그림문자: GHS07.gif
신호어: 경고
유해·위험문구: H319 : 눈에 심한 자극을 일으킴
예방: P264 : 취급 후에는…을(를)철저히 씻으시오.|P280 : 보호장갑/보호의/보안경/안면보호구를(을)착용하시오.
대응: P305+P351+P338 : 눈에 묻으면:몇 분간 물로 조심해서 씻으시오.가능하면 콘택트렌즈를 제거하시오.계속 씻으시오.|P337+P313 : 눈에 자극이 지속되면:의학적인 조치/조언을 받으시오.
저장: 자료없음
폐기: 자료없음
유해성·위험성 분류기준에 포함되지 않는 기타 유해성·위험성(예. 분진폭발 위험성): 자료없음",1.000000,1.000000,True
run-1,034078,2,"유해성·위험성 분류: 자료없음
그림문자: 자료없음
신호어: 자료없음
유해·위험문구: 자료없음
예방: 자료없음
대응: 자료없음
저장: 자료없음
폐기: 자료없음
유해성·위험성 분류기준에 포함되지 않는 기타 유해성·위험성(예. 분진폭발 위험성): 자료없음","유해성·위험성 분류: 자료없음
그림문자: 자료없음
신호어: 자료없음
유해·위험문구: 자료없음
예방: 자료없음
대응: 자료없음
저장: 자료없음
폐기: 자료없음
유해성·위험성 분류기준에 포함되지 않는 기타 유해성·위험성(예. 분진폭발 위험성): 자료없음",1.000000,1.000000,True
run-1,029668,14,"유엔번호(UN No.): UN 운송위험물질 분류정보가 없음
적정선적명: 해당없음
운송에서의 위험성 등급: 해당없음
용기등급: 해당없음
해양오염물질: 자료없음
화재시 비상조치: 해당없음
유출시 비상조치: 해당없음","유엔번호(UN No.): UN 운송위험물질 분류정보가 없음
적정선적명: 해당없음
운송에서의 위험성 등급: 해당없음
용기등급: 해당없음
해양오염물질: 자료없음
화재시 비상조치: 해당없음
유출시 비상조치: 해당없음",1.000000,1.000000,True
run-1,002859,6,"인체를 보호하기 위해 필요한 조치사항 및 보호구: 모든 점화원을 제거하시오|위험하지 않다면 누출을 멈추시오|피해야할 물질 및 조건에 유의하시오|오염지역을 환기하시오|노출물을 만지거나 걸어다니지 마시오|분진 형성을 방지하시오
환경을 보호하기 위해 필요한 조치사항: 수로, 하수구, 지하실, 밀폐공간으로의 유입을 방지하시오
정화 또는 제거 방법: 소량 누출시 다량의 물로 오염지역을 씻어내시오|소량 누출시 모래, 비가연성 물질로 흡수하고 용기에 담으시오|다량 누출시 액체 누출물 멀리 도랑을 만드시오|청결한 삽으로 누출물을 깨끗하고 건조한 용기에 담고 느슨하게 닫은 뒤 용기를 누출지역으로부터 옮기시오|분말 누출시 플라스틱 시트로 덮어 확산을 막고 건조한 상태로 유지하시오","인체를 보호하기 위해 필요한 조치사항 및 보호구: 모든 점화원을 제거하시오|위험하지 않다면 누출을 멈추시오|피해야할 물질 및 조건에 유의하시오|오염지역을 환기하시오|노출물을 만지거나 걸어다니지 마시오|분진 형성을 방지하시오
환경을 보호하기 위해 필요한 조치사항: 수로, 하수구, 지하실, 밀폐공간으로의 유입을 방지하시오
정화 또는 제거 방법: 소량 누출시 다량의 물로 오염지역을 씻어내시오|소량 누출시 모래, 비가연성 물질로 흡수하고 용기에 담으시오|다량 누출시 액체 누출물 멀리 도랑을 만드시오|청결한 삽으로 누출물을 깨끗하고 건조한 용기에 담고 느슨하게 닫은 뒤 용기를 누출지역으로부터 옮기시오|분말 누출시 플라스틱 시트로 더.어 확산을 막고 건조한 상태로 유지하시오",0.994667,0.990024,False
run-1,045826,11,"가능성이 높은 노출 경로에 관한 정보: 자료없음
경구: 자료없음
경피: 자료없음
흡입: 자료없음
피부부식성 또는 자극성: 자료없음
심한 눈손상 또는 자극성: 자료없음
호흡기과민성: 자료없음
피부과민성: 자료없음
산업안전보건법: 자료없음
고용노동부고시: 자료없음
IARC: 자료없음
OSHA: 자료없음
ACGIH: 자료없음
NTP: 자료없음
EU CLP: 자료없음
환경부: 자료없음
NITE: 자료없음
생식세포변이원성: 자료없음
생식독성: 자료없음
특정 표적장기 독성 (1회 노출): 자료없음
특정 표적장기 독성 (반복 노출): 자료없음
흡인유해성: 자료없음
기타 유해성 영향: 자료없음","가능성이 노.은 노출 경로에 관한 정보: 자료없음
경구: 자료없음
경피: 자료없음
흡입: 자료없음
피부부식성 또는 자극성: 자료없음
심한 눈손상 또는 자극성: 자료없음
호흡기과민성: 자료없음
피부과민성: 자료없음
산업안전보건법: 자료없음
고용노동부고시: 자료없음
IARC: 자료없음
OSHA: 자료없음
ACGIH: 자료없음
NTP: 자료없음
EU CLP: 자료없음
환경부: 자료없음
NITE: 자료없음
생식세포변이원성: 자료없음
생식독성: 자료없음
특정 표적장기 독성 (1회 노출): 자료없음
특정 표적장기 독성 (반복 노출): 자료없음
흡인유해성: 자료없음
기타 유해성 영향: 자료없음",0.993902,0.988577,False
run-1,005675,1,"제품명: 1,2-O-아이소프로필리덴-D-크실로푸라노스(1,2-O-ISOPROPYLIDENE-D-XYLOFURANOSE)
제품의 권고 용도: 자료없음
제품의 사용상의 제한: 자료없음
회사명: 자료없음
주소: 자료없음
긴급전화번호: 자료없음","제품명: 1,2-O-아이소프로필리덴-D-크실로푸라노스(1,2-O-ISOPROPYLIDENE-D-XYLOFURANOSE)
제품의 권고 용도: 자료없음
제품의 사용상의 제한: 자료없음
회사명: 자료없음
주소: 자료없음
긴급전화번호: 자료없음",1.000000,1.000000,True
run-1,038607,8,"국내규정: |자료없음
ACGIH 규정: 자료없음
생물학적 노출기준: 자료없음
기타 노출기준: 자료없음
적절한 공학적 관리: 자료없음
호흡기 보호: |노출되는 물질의 물리화학적 특성에 맞는 산업안전보건공단의 인증을 필한 호흡용 보호구를 착용 하시오|-안면부 여과식 방진마스크 또는 공기여과식 방진마스크(고효율미립자여과재)또는 전동팬 부착 방진마스크(분진, 미스트, 흄용 여과재)|기체/액체물질의 경우 다음과 같은 호흡기 보호구가 권고됨 
-격리식 전면형 방독마스크(유기화합물용(산성가스인 경우 산성가스용)) 또는 격리식 반면형 방독마스크(유기화합물용(산성가스인 경우 산성가스용)) 또는 직결식 전면형 방독 마스크(유기화합물용(산성가스인 경우 산성가스용)) 또는 반면형 방독 마스크(유기화합물용(산성가스인 경우 산성가스용)) 또는 전동식 방독마스크|산소가 부족한 경우(&amp;lt;19.6%), 송기마스크, 혹은 자급식 호흡보호구를 착용하시오
눈 보호: 자료없음
손 보호: 자료없음
신체 보호: 자료없음","국내규정: |자료없음
ACGIH 규정: 자료없음
생물학적 노출기준: 자료없음
기타 노출기준: 자료없음
적절한 공학적 관리: 자료없음
호흡기 보호: |노출되는 물질의 물리화학적 특성에 맞는 산업안전보건공단의 인증을 필한 호흡용 보호구를 착용 하시오|-안면부 여과식 방진마스크 또는 공기여과식 방진마스크(고효율미립자여과재)또는 전동팬 부착 방진마스크(분진, 미스트, 흄용 여과재)|기체/액체물질의 경우 다음과 같은 호흡기 보호구가 권고됨 
-격리식 전면형 방독마스크(유기화합물용(산성가스인 경우 산성가스용)) 또는 격리식 반면형 방독마스크(유기화합물용(산성가스인 경우 산성가스용)) 또는 직결식 전면형 방독 마스크(유기화합물용(산성가스인 경우 산성가스용)) 또는 반면형 방독 마스크(유기화합물용(산성가스인 경우 산성가스용)) 또는 전동식 방독마스크|산소가 부족한 경우(&amp;lt;19.6%), 송기마스크, 혹은 자급식 호흡보호구를 착용하시오
눈 보호: 자료없음
손 보호: 자료없음
신체 보호: 자료없음",1.000000,1.000000,True
run-1,039587,5,"적절한(부적절한) 소화제: 자료없음
화학물질로부터 생기는 특정 유해성: 자료없음
화재진압시 착용할 보호구 및 예방조치: 자료없음","적절한(부적절한) 소화제: 자료없음
화학물질로부터 생기는 특정 유해성: 자료없음
화재진압시 착용할 보호구 및 예방조치: 자료없음",1.000000,1.000000,True
run-2,016362,4,"눈에 들어갔을 때: 눈에 묻으면 몇 분간 물로 조심해서 씻으시오. 가능하면 콘택트렌즈를 제거하시오. 계속 씻으시오.|눈에 자극이 지속되면 의학적인 조치·조언을 구하시오.
피부에 접촉했을 때: 뜨거운 물질인 경우, 열을 없애기 위해 영향을 받은 부위를 다량의 차가운 물에 담그거나 씻어내시오|긴급 의료조치를 받으시오|오염된 옷과 신발을 제거하고 오염지역을 격리하시오|물질과 접촉시 즉시 20분 이상 흐르는 물에 피부와 눈을 씻어내시오|경미한 피부 접촉 시 오염부위 확산을 방지하시오|피부 자극이 생기면 의학적인 조치·조언을 구하시오.|오염된 의복은 벗고 다시 사용 전 세탁하시오.
흡입했을 때: 신선한 공기가 있는 곳으로 옮기시오|호흡하지 않는 경우 인공호흡을 실시하시오|호흡이 힘들 경우 산소를 공급하시오|따뜻하게 하고 안정되게 해주시오
먹었을 때: 긴급 의료조치를 받으시오
기타 의사의 주의사항: 의료인력이 해당물질에 대해 인지하고 보호조치를 취하도록 하시오","눈에 들어갔을 때: 눈에 묻으면 몇 분간 물로 조심해서 씻으시오. 가능하면 콘택트렌즈를 제거하시오. 계속 씻으시오.|눈에 자극이 지속되면 의학적인 조치·조언을 구하시오.
피부에 접촉했을 때: 뜨거운 물질인 경우, 열을 없애기 위해 영향을 받은 부위를 다량의 차가운 물에 담그거나 씻어내시오|긴급 의료조치를 받으시오|오염된 옷과 신발을 제거하고 오염지역을 격리하시오|물질과 접촉시 즉시 20분 이상 흐르는 물에 피부와 눈을 씻어내시오|경미한 피부 접촉 시 오염부위 확산을 방지하시오|피부 자극이 생기면 의학적인 조치·조언을 구하시오.|오염된 의복은 벗고 다시 사용 전 세탁하시오.
흡입했을 때: 신선한 공기가 있는 곳으로 옮기시오|호흡하지 않는 경우 인공호흡을 실시하시오|호흡이 힘들 경우 산소를 공급하시오|따뜻하게 하고 안정되게 해주시오
먹었을 때: 긴급 의료조치를 받으시오
기타 의사의 주의사항: 의료인력이 해당물질에 대해 인지하고 보호조치를 취하도록 하시오",1.000000,1.000000,True
